CaseID,Activity,Timestamp,Resource,IT-Support,Estimate
374,Fill Report,2020-07-08 10:00:34+02:00,Samuel,Eric,
374,Send Answer,2020-07-08 12:02:15+02:00,Samuel,Eric,
374,Close,2020-07-08 14:41:13+02:00,Samuel,Eric,
375,Register,2020-06-26 13:57:21+02:00,David,Amy,319.0
375,Investigate,2020-07-08 08:42:26+02:00,Liam,Eric,303.0
375,Fill Report,2020-07-08 17:14:09+02:00,Samuel,Eric,
375,Send Answer,2020-07-08 19:12:55+02:00,Jane,Eric,
375,Close,2020-07-08 21:01:16+02:00,Jane,Eric,
376,Register,2020-06-26 15:26:40+02:00,Mary,Amy,254.0
376,Investigate,2020-07-08 11:39:59+02:00,David,Eric,270.0
376,Fill Report,2020-07-08 22:13:49+02:00,Samuel,Eric,
376,Send Answer,2020-07-09 00:14:19+02:00,Luis,Eric,
376,Close,2020-07-09 02:48:18+02:00,Luis,Eric,
377,Register,2020-06-26 16:19:43+02:00,Mary,Amy,1182.0
377,Investigate,2020-07-08 14:00:54+02:00,Mary,Eric,1281.0
377,Follow Up,2020-07-09 04:02:51+02:00,Julie,Eric,
377,Investigate,2020-07-25 05:55:34+02:00,Liam,Amy,918.0
377,Follow Up,2020-07-25 20:36:45+02:00,Julie,Amy,
377,Investigate,2020-08-04 09:55:11+02:00,Mary,Eric,657.0
377,Follow Up,2020-08-05 01:32:17+02:00,Amy,Eric,
377,Investigate,2020-08-11 02:43:30+02:00,Liam,Eric,470.0
377,Fill Report,2020-08-11 16:10:42+02:00,Luis,Eric,
377,Send Answer,2020-08-11 18:10:49+02:00,Nathan,Eric,
377,Close,2020-08-11 23:47:39+02:00,Nathan,Eric,
378,Register,2020-06-07 04:11:34+02:00,Liam,Julie,76.0
378,Frontline Resolution,2020-06-07 07:11:38+02:00,Nathan,Julie,
378,Close,2020-06-10 06:33:04+02:00,Nathan,Julie,
379,Register,2020-06-26 17:20:21+02:00,David,Amy,307.0
379,Investigate,2020-07-08 15:02:37+02:00,Liam,Eric,304.0
379,Fill Report,2020-07-09 03:15:02+02:00,Nathan,Eric,
379,Send Answer,2020-07-09 05:15:29+02:00,Luis,Eric,
379,Close,2020-07-09 08:05:07+02:00,Luis,Eric,
38,Register,2020-06-05 02:31:41+02:00,Mary,Julie,188.0
38,Investigate,2020-06-06 06:46:25+02:00,David,Julie,186.0
38,Send Answer,2020-06-06 08:48:03+02:00,Luis,Julie,
38,Fill Report,2020-06-06 11:50:54+02:00,Luis,Julie,
38,Close,2020-06-13 07:37:44+02:00,Luis,Julie,
380,Register,2020-06-26 18:20:14+02:00,Mary,Amy,1041.0
380,Investigate,2020-07-08 15:45:07+02:00,Mary,Eric,1031.0
380,Follow Up,2020-07-09 05:46:11+02:00,Eric,Eric,
380,Investigate,2020-07-25 08:13:45+02:00,Mary,Amy,738.0
380,Follow Up,2020-07-26 08:39:20+02:00,Amy,Amy,
380,Investigate,2020-08-04 19:39:40+02:00,Liam,Eric,528.0
380,Fill Report,2020-08-04 22:38:07+02:00,Nathan,Eric,
380,Send Answer,2020-08-05 00:38:51+02:00,Jane,Eric,
380,Close,2020-08-05 01:55:09+02:00,Jane,Eric,
381,Register,2020-06-26 19:20:25+02:00,Liam,Amy,1207.0
381,Investigate,2020-07-08 20:00:56+02:00,Liam,Eric,1171.0
381,Follow Up,2020-07-09 10:03:58+02:00,Eric,Eric,
381,Investigate,2020-07-25 10:55:16+02:00,Mary,Amy,839.0
381,Follow Up,2020-07-26 01:12:42+02:00,Eric,Amy,
381,Investigate,2020-08-04 13:48:30+02:00,Mary,Eric,601.0
381,Follow Up,2020-08-05 03:47:51+02:00,Eric,Eric,
381,Investigate,2020-08-11 05:13:14+02:00,David,Eric,430.0
381,Follow Up,2020-08-11 19:47:48+02:00,Eric,Eric,
381,Investigate,2020-08-15 10:14:05+02:00,Mary,Eric,308.0
381,Follow Up,2020-08-16 08:12:16+02:00,Eric,Eric,
381,Investigate,2020-08-18 02:25:33+02:00,Mary,Julie,220.0
381,Follow Up,2020-08-18 20:22:47+02:00,Eric,Julie,
381,Investigate,2020-08-19 19:19:01+02:00,Mary,Julie,157.0
381,Fill Report,2020-08-20 06:07:14+02:00,Emma,Julie,
381,Send Answer,2020-08-20 08:07:07+02:00,Samuel,Julie,
381,Close,2020-08-20 14:04:18+02:00,Samuel,Julie,
382,Register,2020-06-26 20:21:37+02:00,David,Amy,308.0
382,Investigate,2020-07-08 20:46:38+02:00,Liam,Eric,316.0
382,Fill Report,2020-07-09 08:19:45+02:00,Jane,Eric,
382,Send Answer,2020-07-09 10:18:58+02:00,Emma,Eric,
382,Close,2020-07-09 13:50:26+02:00,Emma,Eric,
383,Register,2020-06-27 03:22:17+02:00,Mary,Amy,790.0
383,Investigate,2020-07-09 00:01:28+02:00,Mary,Eric,755.0
383,Follow Up,2020-07-09 14:01:18+02:00,Amy,Eric,
383,Investigate,2020-07-25 11:12:23+02:00,Mary,Amy,541.0
383,Follow Up,2020-07-26 02:36:27+02:00,Julie,Amy,
383,Investigate,2020-08-04 14:43:07+02:00,Liam,Eric,387.0
383,Fill Report,2020-08-05 09:22:38+02:00,Emma,Eric,
383,Send Answer,2020-08-05 11:22:15+02:00,Samuel,Eric,
383,Close,2020-08-05 13:19:55+02:00,Samuel,Eric,
384,Register,2020-06-27 04:26:23+02:00,Mary,Amy,921.0
384,Investigate,2020-07-09 02:04:51+02:00,Liam,Eric,917.0
384,Follow Up,2020-07-09 16:03:42+02:00,Julie,Eric,
384,Investigate,2020-07-25 13:14:59+02:00,Mary,Amy,657.0
384,Follow Up,2020-07-26 07:13:16+02:00,Eric,Amy,
384,Investigate,2020-08-04 14:56:12+02:00,Liam,Eric,470.0
384,Send Answer,2020-08-05 13:26:52+02:00,Samuel,Eric,
384,Fill Report,2020-08-05 16:29:48+02:00,Emma,Eric,
384,Close,2020-08-06 04:56:17+02:00,Emma,Eric,
385,Register,2020-06-07 08:29:50+02:00,Liam,Julie,105.0
385,Frontline Resolution,2020-06-07 11:30:14+02:00,Emma,Julie,
385,Close,2020-06-11 01:28:11+02:00,Emma,Julie,
386,Register,2020-06-27 09:23:17+02:00,Mary,Amy,727.0
386,Investigate,2020-07-09 05:02:23+02:00,David,Eric,616.0
386,Follow Up,2020-07-09 20:00:50+02:00,Julie,Eric,
386,Investigate,2020-07-25 16:42:55+02:00,David,Amy,441.0
386,Fill Report,2020-07-26 12:58:17+02:00,Jane,Amy,
386,Send Answer,2020-07-26 14:58:43+02:00,Samuel,Amy,
386,Close,2020-07-26 17:05:44+02:00,Samuel,Amy,
387,Register,2020-06-07 09:45:54+02:00,David,Julie,6.0
387,Frontline Resolution,2020-06-07 12:46:45+02:00,Samuel,Julie,
387,Close,2020-06-07 16:29:12+02:00,Samuel,Julie,
388,Register,2020-06-27 10:23:49+02:00,Mary,Amy,260.0
388,Investigate,2020-07-09 07:04:21+02:00,Mary,Eric,262.0
388,Send Answer,2020-07-09 17:21:02+02:00,Emma,Eric,
388,Fill Report,2020-07-09 20:21:35+02:00,Luis,Eric,
388,Close,2020-07-09 21:59:32+02:00,Luis,Eric,
389,Register,2020-06-27 10:26:26+02:00,David,Amy,1095.0
389,Investigate,2020-07-09 07:50:36+02:00,Mary,Eric,963.0
389,Follow Up,2020-07-09 22:04:25+02:00,Amy,Eric,
389,Investigate,2020-07-25 17:13:42+02:00,Mary,Amy,690.0
389,Follow Up,2020-07-26 07:38:54+02:00,Julie,Amy,
389,Investigate,2020-08-04 18:49:43+02:00,David,Eric,494.0
389,Follow Up,2020-08-05 08:51:03+02:00,Amy,Eric,
389,Investigate,2020-08-11 07:11:06+02:00,Liam,Eric,354.0
389,Fill Report,2020-08-12 02:17:11+02:00,Emma,Eric,
389,Send Answer,2020-08-12 04:16:37+02:00,Jane,Eric,
389,Close,2020-08-12 05:49:48+02:00,Jane,Eric,
39,Register,2020-06-02 14:16:32+02:00,Liam,Julie,4.0
39,Frontline Resolution,2020-06-02 17:15:37+02:00,Jane,Julie,
39,Close,2020-06-02 20:07:09+02:00,Jane,Julie,
390,Register,2020-06-27 11:23:07+02:00,Mary,Amy,607.0
390,Investigate,2020-07-09 07:51:08+02:00,Mary,Eric,544.0
390,Follow Up,2020-07-09 22:49:06+02:00,Julie,Eric,
390,Investigate,2020-07-25 18:14:25+02:00,David,Amy,389.0
390,Send Answer,2020-07-26 17:01:10+02:00,Emma,Amy,
390,Fill Report,2020-07-26 19:58:59+02:00,Luis,Amy,
390,Close,2020-07-26 23:09:42+02:00,Luis,Amy,
391,Register,2020-06-27 11:27:28+02:00,Liam,Amy,255.0
391,Investigate,2020-07-09 12:50:19+02:00,Mary,Eric,252.0
391,Fill Report,2020-07-09 23:21:01+02:00,Luis,Eric,
391,Send Answer,2020-07-10 01:21:11+02:00,Luis,Eric,
391,Close,2020-07-10 05:09:07+02:00,Luis,Eric,
392,Register,2020-06-27 12:23:38+02:00,David,Amy,344.0
392,Investigate,2020-07-09 13:07:42+02:00,Liam,Eric,375.0
392,Fill Report,2020-07-10 04:24:11+02:00,Nathan,Eric,
392,Send Answer,2020-07-10 06:23:14+02:00,Jane,Eric,
392,Close,2020-07-10 08:59:29+02:00,Jane,Eric,
393,Register,2020-06-27 13:01:23+02:00,Mary,Amy,1093.0
393,Investigate,2020-07-09 13:52:09+02:00,Mary,Eric,1085.0
393,Follow Up,2020-07-10 04:05:03+02:00,Amy,Eric,
393,Investigate,2020-07-25 22:14:52+02:00,Mary,Amy,777.0
393,Follow Up,2020-07-26 13:12:33+02:00,Julie,Amy,
393,Investigate,2020-08-04 19:57:07+02:00,Mary,Eric,556.0
393,Follow Up,2020-08-05 09:56:04+02:00,Amy,Eric,
393,Investigate,2020-08-11 07:46:13+02:00,Liam,Eric,398.0
393,Fill Report,2020-08-12 07:18:56+02:00,Nathan,Eric,
393,Send Answer,2020-08-12 09:19:50+02:00,Emma,Eric,
393,Close,2020-08-12 13:51:11+02:00,Emma,Eric,
394,Register,2020-06-27 13:24:49+02:00,Mary,Amy,278.0
394,Investigate,2020-07-09 15:00:37+02:00,Liam,Eric,277.0
394,Fill Report,2020-07-10 09:26:30+02:00,Emma,Eric,
394,Send Answer,2020-07-10 11:26:07+02:00,Luis,Eric,
394,Close,2020-07-10 15:01:55+02:00,Luis,Eric,
395,Register,2020-06-27 14:02:37+02:00,Mary,Amy,312.0
395,Investigate,2020-07-09 18:04:53+02:00,David,Eric,300.0
395,Send Answer,2020-07-10 13:27:27+02:00,Jane,Eric,
395,Fill Report,2020-07-10 16:25:34+02:00,Emma,Eric,
395,Close,2020-07-10 20:53:00+02:00,Emma,Eric,
396,Register,2020-06-27 18:29:49+02:00,Mary,Amy,313.0
396,Investigate,2020-07-09 23:06:05+02:00,Liam,Eric,306.0
396,Fill Report,2020-07-10 19:29:37+02:00,Nathan,Eric,
396,Send Answer,2020-07-10 21:28:14+02:00,Nathan,Eric,
396,Close,2020-07-11 01:54:13+02:00,Nathan,Eric,
397,Register,2020-06-27 19:31:35+02:00,Mary,Amy,789.0
397,Investigate,2020-07-09 23:49:43+02:00,David,Eric,819.0
397,Follow Up,2020-07-10 14:47:30+02:00,Julie,Eric,
397,Investigate,2020-07-26 03:16:31+02:00,Mary,Amy,586.0
397,Follow Up,2020-07-26 19:34:32+02:00,Eric,Amy,
397,Investigate,2020-08-05 01:19:16+02:00,Liam,Eric,419.0
397,Fill Report,2020-08-05 19:29:19+02:00,Luis,Eric,
397,Send Answer,2020-08-05 21:29:54+02:00,Emma,Eric,
397,Close,2020-08-06 03:53:09+02:00,Emma,Eric,
398,Register,2020-06-27 20:01:43+02:00,Mary,Amy,1137.0
398,Investigate,2020-07-09 23:52:37+02:00,Mary,Eric,1303.0
398,Follow Up,2020-07-10 14:55:22+02:00,Amy,Eric,
398,Investigate,2020-07-26 03:48:14+02:00,Mary,Amy,933.0
398,Follow Up,2020-07-26 19:13:25+02:00,Julie,Amy,
398,Investigate,2020-08-05 00:55:37+02:00,Liam,Eric,668.0
398,Follow Up,2020-08-05 16:46:58+02:00,Julie,Eric,
398,Investigate,2020-08-11 12:47:20+02:00,Liam,Eric,478.0
398,Fill Report,2020-08-12 12:21:31+02:00,Nathan,Eric,
398,Send Answer,2020-08-12 14:22:20+02:00,Nathan,Eric,
398,Close,2020-08-12 22:26:16+02:00,Nathan,Eric,
399,Register,2020-06-27 20:31:29+02:00,Mary,Amy,346.0
399,Investigate,2020-07-10 04:07:47+02:00,Liam,Eric,328.0
399,Fill Report,2020-07-11 00:32:05+02:00,Samuel,Eric,
399,Send Answer,2020-07-11 02:30:56+02:00,Nathan,Eric,
399,Close,2020-07-11 12:08:11+02:00,Nathan,Eric,
4,Register,2020-06-01 11:08:47+02:00,Mary,Julie,21.0
4,Investigate,2020-06-01 17:10:26+02:00,Liam,Julie,19.0
4,Fill Report,2020-06-02 01:03:10+02:00,Nathan,Julie,
4,Send Answer,2020-06-02 03:03:50+02:00,Emma,Julie,
4,Close,2020-06-02 07:12:18+02:00,Emma,Julie,
40,Register,2020-06-05 03:21:09+02:00,Mary,Julie,189.0
40,Investigate,2020-06-06 07:34:24+02:00,Mary,Julie,204.0
40,Follow Up,2020-06-06 21:33:54+02:00,Julie,Julie,
40,Investigate,2020-06-09 12:53:43+02:00,Mary,Julie,146.0
40,Follow Up,2020-06-10 02:53:27+02:00,Julie,Julie,
40,Investigate,2020-06-12 16:29:32+02:00,David,Julie,104.0
40,Fill Report,2020-06-13 02:26:35+02:00,Samuel,Julie,
40,Send Answer,2020-06-13 04:25:58+02:00,Luis,Julie,
40,Close,2020-06-13 21:50:25+02:00,Luis,Julie,
400,Register,2020-06-28 00:24:53+02:00,Liam,Amy,1114.0
400,Investigate,2020-07-10 09:53:05+02:00,Mary,Eric,1168.0
400,Follow Up,2020-07-11 02:46:24+02:00,Julie,Eric,
400,Investigate,2020-07-26 09:13:26+02:00,Mary,Amy,837.0
400,Follow Up,2020-07-27 02:36:08+02:00,Amy,Julie,
400,Investigate,2020-08-05 06:39:03+02:00,David,Eric,599.0
400,Follow Up,2020-08-05 21:57:38+02:00,Eric,Eric,
400,Investigate,2020-08-11 17:13:39+02:00,Mary,Eric,429.0
400,Follow Up,2020-08-12 07:46:44+02:00,Eric,Eric,
400,Investigate,2020-08-15 15:22:05+02:00,Mary,Eric,307.0
400,Follow Up,2020-08-16 08:50:47+02:00,Julie,Eric,
400,Investigate,2020-08-18 03:55:13+02:00,David,Julie,220.0
400,Fill Report,2020-08-18 13:55:54+02:00,Emma,Julie,
400,Send Answer,2020-08-18 15:56:15+02:00,Samuel,Julie,
400,Close,2020-08-18 19:05:17+02:00,Samuel,Julie,
401,Register,2020-06-07 11:14:31+02:00,Liam,Julie,49.0
401,Frontline Resolution,2020-06-07 14:15:39+02:00,Samuel,Julie,
401,Close,2020-06-09 17:54:43+02:00,Samuel,Julie,
402,Register,2020-06-28 00:24:04+02:00,Mary,Amy,869.0
402,Investigate,2020-07-10 08:00:09+02:00,Mary,Eric,881.0
402,Follow Up,2020-07-10 22:58:31+02:00,Eric,Eric,
402,Investigate,2020-07-26 09:01:01+02:00,Mary,Amy,631.0
402,Fill Report,2020-07-27 03:59:50+02:00,Emma,Julie,
402,Send Answer,2020-07-27 05:59:47+02:00,Luis,Julie,
402,Close,2020-07-27 10:13:48+02:00,Luis,Julie,
403,Register,2020-06-28 02:03:13+02:00,Mary,Amy,874.0
403,Investigate,2020-07-10 09:51:14+02:00,Liam,Eric,830.0
403,Follow Up,2020-07-11 08:47:13+02:00,Eric,Eric,
403,Investigate,2020-07-26 14:13:13+02:00,Mary,Amy,594.0
403,Follow Up,2020-07-27 14:36:40+02:00,Julie,Julie,
403,Investigate,2020-08-05 15:51:15+02:00,David,Eric,425.0
403,Fill Report,2020-08-06 00:36:41+02:00,Samuel,Eric,
403,Send Answer,2020-08-06 02:37:29+02:00,Luis,Eric,
403,Close,2020-08-06 04:54:01+02:00,Luis,Eric,
404,Register,2020-06-28 07:59:40+02:00,Mary,Amy,1246.0
404,Investigate,2020-07-10 14:52:31+02:00,David,Eric,1182.0
404,Follow Up,2020-07-11 04:58:27+02:00,Eric,Eric,
404,Investigate,2020-07-26 13:50:54+02:00,David,Amy,847.0
404,Follow Up,2020-07-27 13:36:34+02:00,Eric,Julie,
404,Investigate,2020-08-05 13:02:03+02:00,David,Eric,607.0
404,Follow Up,2020-08-06 04:48:24+02:00,Eric,Eric,
404,Investigate,2020-08-11 22:13:14+02:00,Liam,Eric,435.0
404,Fill Report,2020-08-12 17:23:51+02:00,Luis,Eric,
404,Send Answer,2020-08-12 19:24:40+02:00,Luis,Eric,
404,Close,2020-08-12 21:24:56+02:00,Luis,Eric,
405,Register,2020-06-28 09:01:18+02:00,Mary,Amy,721.0
405,Investigate,2020-07-10 15:10:38+02:00,Mary,Eric,720.0
405,Follow Up,2020-07-11 14:48:01+02:00,Julie,Eric,
405,Investigate,2020-07-26 18:49:06+02:00,David,Amy,516.0
405,Fill Report,2020-07-27 09:01:55+02:00,Jane,Julie,
405,Send Answer,2020-07-27 11:01:23+02:00,Nathan,Julie,
405,Close,2020-07-27 16:13:29+02:00,Nathan,Julie,
406,Register,2020-06-28 09:31:28+02:00,Mary,Amy,311.0
406,Investigate,2020-07-10 19:52:23+02:00,Mary,Eric,312.0
406,Fill Report,2020-07-11 05:31:11+02:00,Emma,Eric,
406,Send Answer,2020-07-11 07:32:08+02:00,Nathan,Eric,
406,Close,2020-07-11 08:58:06+02:00,Nathan,Eric,
407,Register,2020-06-28 09:58:48+02:00,Mary,Amy,1343.0
407,Investigate,2020-07-10 19:53:04+02:00,Mary,Eric,1360.0
407,Follow Up,2020-07-11 16:58:50+02:00,Eric,Eric,
407,Investigate,2020-07-26 22:09:56+02:00,Mary,Amy,974.0
407,Follow Up,2020-07-28 02:36:08+02:00,Eric,Julie,
407,Investigate,2020-08-05 22:58:27+02:00,Liam,Eric,698.0
407,Follow Up,2020-08-06 16:52:13+02:00,Eric,Eric,
407,Investigate,2020-08-12 04:49:38+02:00,Liam,Eric,500.0
407,Follow Up,2020-08-12 22:03:55+02:00,Amy,Eric,
407,Investigate,2020-08-16 02:16:29+02:00,Mary,Eric,358.0
407,Follow Up,2020-08-16 20:24:07+02:00,Eric,Eric,
407,Investigate,2020-08-18 13:05:27+02:00,David,Julie,256.0
407,Fill Report,2020-08-18 16:05:18+02:00,Samuel,Julie,
407,Send Answer,2020-08-18 18:04:52+02:00,Samuel,Julie,
407,Close,2020-08-18 19:56:20+02:00,Samuel,Julie,
408,Register,2020-06-28 10:32:29+02:00,David,Amy,1150.0
408,Investigate,2020-07-10 20:06:17+02:00,Mary,Eric,1211.0
408,Follow Up,2020-07-11 14:55:26+02:00,Julie,Eric,
408,Investigate,2020-07-26 19:12:04+02:00,David,Amy,867.0
408,Follow Up,2020-07-28 08:37:40+02:00,Julie,Julie,
408,Investigate,2020-08-06 03:42:07+02:00,Liam,Eric,621.0
408,Follow Up,2020-08-06 18:40:57+02:00,Eric,Eric,
408,Investigate,2020-08-12 05:26:54+02:00,Mary,Eric,445.0
408,Follow Up,2020-08-13 01:50:31+02:00,Julie,Eric,
408,Investigate,2020-08-16 02:55:05+02:00,Liam,Eric,318.0
408,Fill Report,2020-08-16 16:45:03+02:00,Jane,Eric,
408,Send Answer,2020-08-16 18:45:41+02:00,Emma,Eric,
408,Close,2020-08-16 20:19:10+02:00,Emma,Eric,
409,Register,2020-06-07 12:29:36+02:00,Liam,Julie,155.0
409,Frontline Resolution,2020-06-07 15:28:34+02:00,Emma,Julie,
409,Close,2020-06-13 11:01:29+02:00,Emma,Julie,
41,Register,2020-06-05 05:56:53+02:00,Mary,Julie,54.0
41,Investigate,2020-06-06 12:24:55+02:00,Liam,Julie,51.0
41,Send Answer,2020-06-06 14:22:04+02:00,Luis,Julie,
41,Fill Report,2020-06-06 17:23:14+02:00,Jane,Julie,
41,Close,2020-06-07 11:56:03+02:00,Jane,Julie,
410,Register,2020-06-28 11:26:43+02:00,Mary,Amy,947.0
410,Investigate,2020-07-10 20:11:12+02:00,Mary,Eric,1014.0
410,Follow Up,2020-07-11 20:56:48+02:00,Eric,Eric,
410,Investigate,2020-07-26 23:48:08+02:00,Liam,Amy,726.0
410,Follow Up,2020-07-28 07:13:07+02:00,Amy,Julie,
410,Investigate,2020-08-05 23:27:18+02:00,Liam,Eric,520.0
410,Follow Up,2020-08-06 14:51:49+02:00,Eric,Eric,
410,Investigate,2020-08-12 03:13:57+02:00,David,Eric,372.0
410,Follow Up,2020-08-13 07:47:59+02:00,Eric,Eric,
410,Investigate,2020-08-16 07:54:30+02:00,Liam,Eric,266.0
410,Fill Report,2020-08-16 21:45:03+02:00,Emma,Eric,
410,Send Answer,2020-08-16 23:45:00+02:00,Jane,Eric,
410,Close,2020-08-17 01:29:20+02:00,Jane,Julie,
411,Register,2020-06-28 12:25:25+02:00,Mary,Amy,311.0
411,Investigate,2020-07-11 00:53:49+02:00,Liam,Eric,320.0
411,Send Answer,2020-07-11 09:34:40+02:00,Samuel,Eric,
411,Fill Report,2020-07-11 12:36:12+02:00,Samuel,Eric,
411,Close,2020-07-11 13:56:35+02:00,Samuel,Eric,
412,Register,2020-06-07 12:57:50+02:00,Mary,Julie,111.0
412,Frontline Resolution,2020-06-07 15:57:38+02:00,Samuel,Julie,
412,Close,2020-06-12 08:43:54+02:00,Samuel,Julie,
413,Register,2020-06-28 12:26:28+02:00,Mary,Amy,1024.0
413,Investigate,2020-07-11 01:04:42+02:00,Liam,Eric,1041.0
413,Follow Up,2020-07-12 02:55:54+02:00,Eric,Eric,
413,Investigate,2020-07-27 04:13:10+02:00,David,Julie,746.0
413,Follow Up,2020-07-27 19:37:25+02:00,Eric,Julie,
413,Investigate,2020-08-05 18:00:39+02:00,Liam,Eric,534.0
413,Fill Report,2020-08-05 21:02:15+02:00,Luis,Eric,
413,Send Answer,2020-08-05 23:02:26+02:00,Emma,Eric,
413,Close,2020-08-06 04:41:27+02:00,Emma,Eric,
414,Register,2020-06-28 16:33:45+02:00,David,Amy,313.0
414,Investigate,2020-07-11 06:03:49+02:00,Liam,Eric,303.0
414,Fill Report,2020-07-11 15:37:11+02:00,Jane,Eric,
414,Send Answer,2020-07-11 17:37:34+02:00,Jane,Eric,
414,Close,2020-07-11 20:00:42+02:00,Jane,Eric,
415,Register,2020-06-28 17:04:16+02:00,Mary,Amy,329.0
415,Investigate,2020-07-11 06:09:12+02:00,Liam,Eric,335.0
415,Fill Report,2020-07-11 09:09:28+02:00,Emma,Eric,
415,Send Answer,2020-07-11 11:09:03+02:00,Emma,Eric,
415,Close,2020-07-11 12:54:39+02:00,Emma,Eric,
416,Register,2020-06-29 00:27:11+02:00,Mary,Amy,1435.0
416,Investigate,2020-07-11 11:09:05+02:00,David,Eric,1360.0
416,Follow Up,2020-07-12 04:58:30+02:00,Julie,Eric,
416,Investigate,2020-07-27 04:50:30+02:00,Mary,Julie,974.0
416,Follow Up,2020-07-28 01:13:21+02:00,Eric,Julie,
416,Investigate,2020-08-05 20:52:53+02:00,David,Eric,698.0
416,Follow Up,2020-08-06 10:52:04+02:00,Julie,Eric,
416,Investigate,2020-08-11 23:25:39+02:00,Mary,Eric,500.0
416,Follow Up,2020-08-12 13:46:11+02:00,Julie,Eric,
416,Investigate,2020-08-15 20:22:19+02:00,Liam,Eric,358.0
416,Fill Report,2020-08-15 23:22:33+02:00,Nathan,Eric,
416,Send Answer,2020-08-16 01:24:24+02:00,Luis,Eric,
416,Close,2020-08-16 02:46:56+02:00,Luis,Eric,
417,Register,2020-06-07 13:48:27+02:00,Liam,Julie,91.0
417,Frontline Resolution,2020-06-07 16:49:41+02:00,Luis,Julie,
417,Close,2020-06-11 03:41:53+02:00,Luis,Julie,
418,Register,2020-06-29 01:27:51+02:00,Mary,Amy,359.0
418,Investigate,2020-07-11 11:55:34+02:00,Liam,Eric,370.0
418,Fill Report,2020-07-12 01:38:49+02:00,Emma,Eric,
418,Send Answer,2020-07-12 03:38:12+02:00,Luis,Eric,
418,Close,2020-07-12 12:02:39+02:00,Luis,Eric,
419,Register,2020-06-29 03:34:03+02:00,David,Amy,1253.0
419,Investigate,2020-07-11 13:59:43+02:00,David,Eric,1173.0
419,Follow Up,2020-07-12 08:48:41+02:00,Eric,Eric,
419,Investigate,2020-07-27 05:14:09+02:00,Mary,Julie,840.0
419,Follow Up,2020-07-27 20:37:27+02:00,Amy,Julie,
419,Investigate,2020-08-05 18:23:24+02:00,David,Eric,602.0
419,Follow Up,2020-08-06 08:52:20+02:00,Eric,Eric,
419,Investigate,2020-08-11 22:47:47+02:00,David,Eric,431.0
419,Follow Up,2020-08-12 16:03:48+02:00,Eric,Eric,
419,Investigate,2020-08-15 21:16:29+02:00,Mary,Eric,308.0
419,Follow Up,2020-08-16 14:22:35+02:00,Eric,Eric,
419,Investigate,2020-08-18 07:27:37+02:00,David,Julie,220.0
419,Follow Up,2020-08-19 05:59:38+02:00,Amy,Julie,
419,Investigate,2020-08-20 00:18:43+02:00,Mary,Julie,157.0
419,Fill Report,2020-08-20 11:09:37+02:00,Emma,Julie,
419,Send Answer,2020-08-20 13:09:07+02:00,Emma,Julie,
419,Close,2020-08-20 15:07:06+02:00,Emma,Julie,
42,Register,2020-06-05 10:27:07+02:00,Mary,Julie,41.0
42,Investigate,2020-06-06 20:06:23+02:00,David,Julie,39.0
42,Fill Report,2020-06-06 23:06:56+02:00,Nathan,Julie,
42,Send Answer,2020-06-07 01:07:14+02:00,Samuel,Julie,
42,Close,2020-06-07 02:42:24+02:00,Samuel,Julie,
420,Register,2020-06-29 08:31:50+02:00,Liam,Amy,1031.0
420,Investigate,2020-07-11 18:59:41+02:00,David,Eric,1078.0
420,Follow Up,2020-07-12 10:58:00+02:00,Eric,Eric,
420,Investigate,2020-07-27 09:51:24+02:00,Mary,Julie,772.0
420,Follow Up,2020-07-28 13:38:09+02:00,Eric,Julie,
420,Investigate,2020-08-06 04:28:16+02:00,Mary,Eric,553.0
420,Follow Up,2020-08-06 20:51:29+02:00,Eric,Eric,
420,Investigate,2020-08-12 07:53:42+02:00,Liam,Eric,396.0
420,Fill Report,2020-08-12 10:54:11+02:00,Jane,Eric,
420,Send Answer,2020-08-12 12:54:16+02:00,Emma,Eric,
420,Close,2020-08-12 14:53:13+02:00,Emma,Eric,
421,Register,2020-06-29 09:35:58+02:00,Mary,Amy,1097.0
421,Investigate,2020-07-11 19:00:53+02:00,David,Eric,1107.0
421,Follow Up,2020-07-12 20:59:25+02:00,Amy,Eric,
421,Investigate,2020-07-27 15:15:34+02:00,David,Julie,793.0
421,Follow Up,2020-07-28 14:39:42+02:00,Amy,Julie,
421,Investigate,2020-08-06 09:27:04+02:00,Liam,Eric,568.0
421,Follow Up,2020-08-06 23:26:41+02:00,Julie,Eric,
421,Investigate,2020-08-12 08:14:25+02:00,Mary,Eric,407.0
421,Follow Up,2020-08-13 04:03:19+02:00,Julie,Eric,
421,Investigate,2020-08-16 07:16:52+02:00,David,Eric,291.0
421,Follow Up,2020-08-16 21:16:38+02:00,Eric,Eric,
421,Investigate,2020-08-18 13:36:07+02:00,David,Julie,208.0
421,Send Answer,2020-08-18 23:00:52+02:00,Jane,Julie,
421,Fill Report,2020-08-19 02:01:09+02:00,Luis,Julie,
421,Close,2020-08-19 07:12:00+02:00,Luis,Julie,
422,Register,2020-06-29 10:29:03+02:00,David,Amy,322.0
422,Investigate,2020-07-11 21:01:56+02:00,Liam,Eric,321.0
422,Fill Report,2020-07-12 06:41:14+02:00,Emma,Eric,
422,Send Answer,2020-07-12 08:42:50+02:00,Jane,Eric,
422,Close,2020-07-12 12:05:46+02:00,Jane,Eric,
423,Register,2020-06-29 11:30:04+02:00,David,Amy,289.0
